school_id,in_state_tuition,out_of_state_tuition,loan_principal,pell_grant_rate,federal_loan_rate,completion_rate,completion_score,size_score,in_state_tuition_score,financial_aid_score,ranking_score,rank
196389,26041.0,26041.0,13834.0,0.7601,0.5363,0.9492,0.9491999999050801,0.007608333695290212,0.6190887149857389,0.76009999992399,0.5785197048415179,211
491923,,,6333.0,0.5907,0.6542,0.8459,0.84589999991541,0.0023744371570458512,1.0,0.59069999994093,0.5784874436928796,212
481331,,,5426.0,0.6748,0.7178,0.8043,0.80429999991957,0.0005646527385657817,1.0,0.6747999999325199,0.5783964652510225,213
456001,,,5077.0,0.3208,0.5094,0.981,0.9809999999019,0.0006804789413485062,1.0,0.32079999996791997,0.5783480478713069,214
228282,,,7226.0,0.7537,0.5672,0.764,0.7639999999236,0.000130304478130565,1.0,0.75369999992463,0.5781830304249961,215
110875,,,4369.0,0.5769,0.6154,0.8519,0.85189999991481,0.0003981525720656153,1.0,0.57689999994231,0.5781098152343996,216
481289,,,16156.0,0.4094,0.7244,0.9355,0.9354999999064499,0.0006370441153049844,1.0,0.40939999995905996,0.5781037043887265,217
363013,,,7504.0,0.8033,0.8689,0.7385,0.73849999992615,0.00020269585486976777,1.0,0.80329999991967,0.5780502695626839,218
451626,,,7400.0,0.6462,0.7308,0.8161,0.81609999991839,0.0001375436158044853,1.0,0.64619999993538,0.5778537543387964,219
187000,16757.0,16757.0,12827.0,0.6636,0.803,0.9286,0.9285999999071399,0.0026640026640026623,0.7548891976888763,0.6635999999336399,0.5778353200100799,220
439969,11843.0,11843.0,7600.0,0.6974,0.6974,0.8764,0.87639999991236,0.0004850222241526586,0.8267680830834494,0.69739999993026,0.5777453105062583,221
229300,,,12500.0,0.4467,0.6569,0.9132,0.91319999990868,0.004010482271351834,1.0,0.44669999995533,0.5777110482044041,222
107123,,,7500.0,0.47,0.48,0.9032,0.90319999990968,0.0004995004995004992,1.0,0.46999999995299996,0.5776899500271861,223
484367,,,9500.0,0.636,0.7206,0.819,0.8189999999180999,0.0024613068091328947,1.0,0.6359999999364,0.5776461306581733,224
408862,,,9500.0,0.7726,0.9072,0.75,0.749999999925,0.0021572630268282427,1.0,0.77259999992274,0.5774757262799568,225
491932,,,7500.0,0.4048,0.3333,0.9348,0.93479999990652,0.00019545671719584752,1.0,0.40479999995952,0.5774595456489755,226
439844,,,4584.0,0.4348,0.6957,0.9184,0.91839999990816,0.00039091343439169503,1.0,0.43479999995652,0.5771990913207231,227
462336,,,6333.0,0.5032,0.4841,0.8832,0.88319999991168,0.00047778308647873836,1.0,0.50319999994968,0.577007778285952,228
137713,,,,0.6493,0.0,0.8093,0.80929999991907,0.001353718745023092,1.0,0.64929999993507,0.5769253718518234,229
238810,,,6650.0,0.5,0.36,0.8841,0.8840999999115899,0.00047778308647873836,1.0,0.49999999995,0.5768677782859659,230
237844,,,,0.4741,0.0,0.8969,0.89689999991031,0.0006225658399571439,1.0,0.47409999995259,0.5768522565613167,231
186016,,,6333.0,0.608,0.6293,0.8284,0.8283999999171601,0.0032865685039598063,1.0,0.6079999999392,0.576808656827748,232
460093,,,7719.0,0.8272,0.8642,0.7203,0.72029999992797,0.0002533698185872097,1.0,0.82719999991728,0.5768053369591808,233
365240,,,5225.0,0.3333,0.4359,0.9667,0.96669999990333,0.000130304478130565,1.0,0.33329999996667,0.576683030425146,234
202152,,,9245.0,0.695,0.82,0.7848,0.78479999992152,0.0006949572166963467,1.0,0.6949999999305,0.5765294956990237,235
490197,,,5029.0,0.2667,0.4267,0.9982,0.9981999999001799,0.00030404378230465166,1.0,0.26669999997333,0.5763404043555995,236
423120,,,,0.4378,0.4137,0.9081,0.90809999990919,0.0052411356759182815,1.0,0.43779999995622004,0.5759241135450518,237
491677,,,9500.0,0.8065,0.8387,0.725,0.7249999999275,0.0002678480939350503,1.0,0.80649999991935,0.5756767847868285,238
444583,15155.0,15155.0,3500.0,0.8187,0.0962,0.8277,0.82769999991723,0.0027146766277201043,0.778322240912748,0.81869999991813,0.5755136917293059,239
228200,,,10628.0,0.8533,0.7979,0.6994,0.69939999993006,0.0029608073086333938,1.0,0.85329999991467,0.5755060807083423,240
459499,,,7811.0,0.3478,0.587,0.9528,0.95279999990472,0.0001592610288262461,1.0,0.34779999996522,0.5753559260803487,241
485801,,,4097.0,0.5643,0.5714,0.8441,0.8440999999155899,0.0006877180790224264,1.0,0.56429999994357,0.5753187717853774,242
490461,,,3566.0,0.5375,0.1438,0.8571,0.85709999991429,0.00047778308647873836,1.0,0.53749999994625,0.575217778286131,243
483276,,,,0.8051,0.7458,0.7222,0.72219999992778,0.00044882653578305723,1.0,0.80509999991949,0.5749948826310833,244
457493,,,4750.0,0.8073,0.6789,0.7206,0.72059999992794,0.00043434826043521667,1.0,0.80729999991927,0.5748934348035585,245
492689,,,12500.0,0.4831,0.7116,0.8816,0.88159999991184,0.0018604583821975114,1.0,0.48309999995168995,0.5748160458157567,246
447810,,,9500.0,0.5662,0.5183,0.8402,0.8401999999159799,0.000130304478130565,1.0,0.56619999994338,0.574673030425347,247
142407,,,9056.0,0.5455,0.6169,0.85,0.849999999915,0.0006298049776310642,1.0,0.54549999994545,0.5746129804753081,248
217794,,,4307.0,0.8722,0.5111,0.6864,0.68639999993136,0.0007311529050659481,1.0,0.87219999991278,0.5745731152680567,249
486150,,,,0.4013,0.0,0.9219,0.92189999990781,0.00045606567345697754,1.0,0.40129999995987,0.5745556065448947,250
490018,,,6333.0,0.4375,0.2917,0.9032,0.90319999990968,0.0001665001665001664,1.0,0.43749999995625,0.5744066499942111,251
461218,,,12488.0,0.8205,0.8405,0.7085,0.70849999992915,0.006109832196788715,1.0,0.82049999991795,0.5743609831973039,252
419703,8295.0,8295.0,3000.0,0.9435,0.0696,0.7089,0.70889999992911,0.003272090228611966,0.8786659840561692,0.94349999990565,0.5743238074048652,253
412535,,,4750.0,0.4359,0.6923,0.9032,0.90319999990968,0.0002678480939350503,1.0,0.43589999995641,0.5742567847869706,254
486752,,,7719.0,0.8333,0.8958,0.704,0.7039999999295999,0.00031128291997857197,1.0,0.83329999991667,0.5741611282695849,255
461962,,,8550.0,0.5399,0.6122,0.8491,0.84909999991509,0.0029463290332855533,1.0,0.53989999994601,0.5741046328809475,256
441706,7050.0,7050.0,,0.7313,0.0,0.8049,0.8048999999195099,0.0019328497589367142,0.8968770569735978,0.7312999999268699,0.5739909906498425,257
447591,,,9473.0,0.6767,0.6579,0.779,0.7789999999221,0.0051687442991790785,1.0,0.67669999993233,0.5739868744075709,258
147819,,,9833.0,0.5077,0.7385,0.8659,0.86589999991341,0.00026060895626113,1.0,0.50769999994923,0.5739760608732312,259
395690,,,9500.0,0.8971,0.299,0.6696,0.66959999993304,0.0019980019980019967,1.0,0.89709999991029,0.5738298001774372,260
479965,,,6473.0,0.3773,0.5273,0.9293,0.92929999990707,0.0010279575496966796,1.0,0.37729999996227004,0.5736927957326108,261
449685,,,5800.0,0.8105,0.7876,0.7105,0.71049999992895,0.0015636537375667801,1.0,0.8104999999189499,0.5733063653514417,262
451529,,,5500.0,0.6667,0.5111,0.7826,0.78259999992174,0.0004271091227612964,1.0,0.66669999993333,0.5732327108899572,263
481128,,,,0.6389,0.0,0.7963,0.79629999992037,0.0006008484269353831,1.0,0.63889999993611,0.5732100848203786,264
152044,,,9500.0,0.4365,0.2222,0.8974,0.89739999991026,0.0006008484269353831,1.0,0.43649999995634997,0.5731900848203806,265
428055,,,,0.8333,0.0,0.6984,0.69839999993016,0.0010207184120227591,1.0,0.83329999991667,0.5731120718189012,266
493752,,,,0.6786,0.0357,0.7762,0.77619999992238,2.8956550695681112e-05,1.0,0.6785999999321399,0.5731028956327596,267
455831,,,5975.0,0.358,0.3457,0.935,0.9349999999065001,0.000832500832500832,1.0,0.35799999996419996,0.5728832500609702,268
447908,,,3300.0,0.8333,0.5278,0.697,0.6969999999302999,0.0004922613618265789,1.0,0.83329999991667,0.5727792261139096,269
495183,,,,0.3467,0.4322,0.94,0.9399999999059999,0.0010858706510880416,1.0,0.34669999996533,0.5727785870428418,270
189219,,,6200.0,0.3792,0.4458,0.9237,0.92369999990763,0.000883174796218274,1.0,0.37919999996208,0.5727483174573559,271
480903,,,6333.0,0.6689,0.7289,0.7772,0.77719999992228,0.004097351923438877,1.0,0.66889999993311,0.5727397351701109,272
457484,12380.0,12380.0,13616.0,0.8559,0.8378,0.7759,0.77589999992241,0.0006877180790224264,0.8189131865720767,0.85589999991441,0.572730090441033,273
448424,,,6333.0,0.4409,0.4409,0.8929,0.89289999991071,0.00040539170973953554,1.0,0.44089999995591,0.5727105391487071,274
490346,14020.0,14020.0,,0.5789,0.0,0.9259,0.9258999999074099,0.0004922613618265789,0.7949243033716086,0.5788999999421099,0.5726116564490364,275
456515,,,7504.0,0.8919,0.9054,0.6667,0.66669999993333,0.00026060895626113,1.0,0.89189999991081,0.5725560608733732,276
219037,,,7315.0,0.55,0.3875,0.8372,0.83719999991628,0.00044882653578305723,1.0,0.549999999945,0.5724848826313343,277
223083,,,14342.0,0.5079,0.7697,0.8566,0.85659999991434,0.003308285916981567,1.0,0.50789999994921,0.5724408285694871,278
488299,,,4750.0,0.7778,0.5062,0.7229,0.72289999992771,0.0003402394706742531,1.0,0.77779999992222,0.5723940239248315,279
449782,,,4750.0,0.9072,0.4845,0.6567,0.6566999999343299,0.0001592610288262461,1.0,0.90719999990928,0.5720759260806767,280
417503,,,7917.0,0.5458,0.4949,0.8366,0.83659999991634,0.0016215668389581422,1.0,0.54579999994542,0.5720621566617058,281
457624,,,9500.0,0.5946,0.6486,0.8125,0.81249999991875,0.00031128291997857197,1.0,0.59459999994054,0.5719911282698019,282
135142,,,7056.0,0.3953,0.3953,0.9106,0.9105999999089399,0.0017229147663930262,1.0,0.39529999996047,0.5718222914544743,283
481960,,,9500.0,0.4609,0.5642,0.8777,0.87769999991223,0.0012451316799142879,1.0,0.46089999995390996,0.5717545131458285,284
459967,,,7389.0,0.7574,0.6898,0.7268,0.72679999992732,0.0044737870824827315,1.0,0.75739999992426,0.5715473786861383,285
193380,,,20000.0,0.4914,0.9828,0.8615,0.8614999999138501,0.0006877180790224264,1.0,0.49139999995086,0.5715087717857583,286
367334,,,6365.0,0.4945,0.6393,0.8596,0.85959999991404,0.0013681970203709326,1.0,0.49449999995055,0.5715068196799002,287
454698,,,9025.0,0.6764,0.6511,0.7679,0.76789999992321,0.0022006978528717647,1.0,0.67639999993236,0.5714400697631652,288
217077,,,9500.0,0.8165,0.6367,0.6968,0.6967999999303199,0.003988764858330073,1.0,0.81649999991835,0.571408876463732,289
365833,,,5500.0,0.8222,0.8978,0.6951,0.6950999999304901,0.0008397399701747522,1.0,0.82219999991778,0.5713239739748935,290
175698,,,6044.0,0.72,0.72,0.7458,0.74579999992542,0.00026060895626113,1.0,0.719999999928,0.5711860608735102,291
123350,,,,0.6031,0.0,0.8038,0.8037999999196199,0.0011365446148054836,1.0,0.60309999993969,0.5711836544393736,292
210599,,,6333.0,0.7036,0.62,0.7508,0.75079999992492,0.006066397370745193,1.0,0.70359999992964,0.5711266397150225,293
493743,,,9500.0,0.9423,0.9396,0.6333,0.63329999993667,0.0015998494259363814,1.0,0.9422999999057701,0.5710499849205046,294
228088,,,8427.0,0.6977,0.8372,0.7561,0.75609999992439,0.0003619568836960139,1.0,0.69769999993023,0.5710261956662707,295
444440,,,6500.0,0.8095,0.8254,0.7,0.69999999993,0.0002678480939350503,1.0,0.80949999991905,0.5709767847872985,296
407142,,,7350.0,0.4658,0.4658,0.8714,0.87139999991286,0.0007456311804137887,1.0,0.46579999995342,0.5709345630959555,297
455220,,,,0.6571,0.4857,0.7759,0.77589999992241,0.0003836742967177747,1.0,0.65709999993429,0.5709283674075828,298
439622,,,7781.0,0.4831,0.5148,0.8615,0.8614999999138501,0.0031562640258292413,1.0,0.48309999995168995,0.570925626380522,299
368771,,,9500.0,0.4686,0.8698,0.869,0.8689999999131,0.001744632179414787,1.0,0.46859999995314,0.5708344631958754,300
481526,,,6333.0,0.3722,0.4466,0.9167,0.91669999990833,0.0015708928752407004,1.0,0.37219999996277997,0.570717089265468,301
480037,,,9500.0,0.7053,0.9115,0.7461,0.74609999992539,0.009056161230074267,1.0,0.70529999992947,0.5706556161010324,302
490391,,,3500.0,0.2621,0.1655,0.9716,0.97159999990284,0.0008252616948269117,1.0,0.26209999997379,0.5706125261474297,303
475468,,,5173.0,0.3288,0.3581,0.9375,0.93749999990625,0.0020197194110237577,1.0,0.32879999996712,0.5705819719190643,304
444529,,,4688.0,0.6167,0.65,0.7941,0.79409999992059,0.00019545671719584752,1.0,0.61669999993833,0.5705095456496706,305
493682,,,4625.0,0.4307,0.5766,0.8864,0.88639999991136,0.0005501744632179412,1.0,0.43069999995693004,0.5704050174242868,306
201539,,,9500.0,0.6569,0.6176,0.7727,0.7726999999227301,0.0006660006660006656,1.0,0.65689999993431,0.570296600044577,307
444671,7380.0,7380.0,,1.0,0.0,0.6546,0.65459999993454,0.0010279575496966796,0.8920500255978938,0.9999999999,0.570227798291667,308
139995,16935.0,16935.0,9500.0,0.6194,0.6194,0.9133,0.91329999990867,0.0034675469458078133,0.7522855262195571,0.6193999999380599,0.5701753072920764,309
416458,,,13818.0,0.6156,0.4835,0.792,0.7919999999208001,0.0009121313469139551,1.0,0.6155999999384401,0.5700512131126954,310
208044,,,9626.0,0.6582,0.6709,0.7708,0.77079999992292,0.00034747860834817335,1.0,0.65819999993418,0.5700147478388369,311
458104,,,5500.0,0.3476,0.2744,0.925,0.9249999999075,0.0016288059766320626,1.0,0.34759999996524,0.5699228805756873,312
459532,,,7282.0,0.8189,0.811,0.6897,0.6896999999310299,0.0007166746297181076,1.0,0.8188999999181099,0.5699016674409888,313
365824,,,7504.0,0.8515,0.9406,0.6733,0.67329999993267,0.0007166746297181076,1.0,0.85149999991485,0.5698816674409908,314
449250,,,9473.0,0.5896,0.6713,0.802,0.8019999999198001,0.0047778308647873835,1.0,0.58959999994104,0.5698377830645427,315
495101,,,9500.0,0.369,0.4286,0.9143,0.91429999990857,0.00044882653578305723,1.0,0.3689999999631,0.5698048826316023,316
487506,,,6333.0,0.4,0.6759,0.8983,0.89829999991017,0.0006370441153049844,1.0,0.39999999996,0.5697237043895644,317
490300,,,8444.0,0.3821,0.3821,0.907,0.9069999999093,0.0006080875646093033,1.0,0.38209999996179,0.5696708087344999,318
457943,,,11500.0,0.4722,0.3472,0.8621,0.8620999999137899,0.0002895655069568111,1.0,0.47219999995278,0.5696689565287317,319
418038,,,9500.0,0.5856,0.7403,0.8049,0.8048999999195099,0.0012306534045664474,1.0,0.58559999994144,0.5696630653185026,320
442985,,,9476.0,0.8789,0.9311,0.6578,0.65779999993422,0.0019038932082410332,1.0,0.87889999991211,0.5696403892988791,321
454980,,,7307.0,0.63,0.69,0.7826,0.78259999992174,0.0010496749627184403,1.0,0.629999999937,0.5696249674743199,322
407595,,,9500.0,0.4872,0.5513,0.8537,0.85369999991463,0.00032576119532641253,1.0,0.48719999995128,0.5694925760975866,323
447014,,,6723.0,0.6285,0.6944,0.7822,0.78219999992178,0.0013030447813056501,1.0,0.6284999999371499,0.5694203044562015,324
404684,,,,0.8143,0.0,0.6884,0.68839999993116,0.002265850091937047,1.0,0.81429999991857,0.5693365849872827,325
496681,,,,0.7202,0.4881,0.7361,0.73609999992639,0.0009483270352835565,1.0,0.7201999999279799,0.5693348326816043,326
483753,,,9500.0,0.8923,0.9231,0.65,0.649999999935,0.0003330003330003328,1.0,0.89229999991077,0.5692633000113771,327
172680,,,7977.0,0.4521,0.5822,0.8696,0.86959999991304,0.0007963051441312306,1.0,0.45209999995479,0.5692096304925002,328
217828,,,8000.0,0.8511,0.6383,0.67,0.6699999999330001,0.00031128291997857197,1.0,0.8510999999148899,0.5691411282700869,329
145309,,,9500.0,0.5238,0.6825,0.8333,0.83329999991667,0.0002968046446307314,1.0,0.52379999994762,0.569069680442559,330
153773,,,6332.0,0.7353,0.75,0.7273,0.7272999999272699,0.0004271091227612964,1.0,0.73529999992647,0.5690327108903771,331
480727,,,12000.0,0.2623,0.1803,0.9637,0.96369999990363,0.00020993499254368805,1.0,0.26229999997376996,0.5689909934773574,332
457785,,,6333.0,0.4691,0.5679,0.86,0.859999999914,0.0002968046446307314,1.0,0.46909999995309,0.568939680442572,333
189404,,,6333.0,0.5596,0.4549,0.8144,0.81439999991856,0.000991761861327078,1.0,0.55959999994404,0.5689391761642488,334
232885,,,15694.0,0.2961,0.5099,0.9457,0.94569999990543,0.001744632179414787,1.0,0.29609999997039,0.5689244631960664,335
168573,,,8540.0,0.7728,0.7256,0.7046,0.70459999992954,0.0052918096396357235,1.0,0.7727999999227201,0.5687291809421435,336
439871,,,15272.0,0.7118,0.7642,0.7368,0.7367999999263201,0.0013175230566534906,1.0,0.71179999992882,0.5686717522838115,337
180090,,,8167.0,0.5273,0.4091,0.8293,0.82929999991707,0.0004922613618265789,1.0,0.52729999994727,0.5686392261143236,338
236212,,,13364.0,0.4791,0.7352,0.8504,0.8503999999149601,0.006363202015375925,1.0,0.47909999995209,0.5686263201797386,339
489238,,,5848.0,0.5857,0.6107,0.8,0.79999999992,0.0005429353255440208,1.0,0.58569999994143,0.5686242935106975,340
485564,,,6333.0,0.3404,0.3404,0.9221,0.92209999990779,0.0009700444483053172,1.0,0.34039999996596,0.5685570044229845,341
496715,,,,0.25,0.2763,0.9675,0.96749999990325,0.000441587398109137,1.0,0.249999999975,0.5685441587179609,342
220163,,,6740.0,0.4634,0.5,0.86,0.859999999914,0.00052121791252226,1.0,0.46339999995366,0.5683921217694182,343
456825,,,9833.0,0.7937,0.8624,0.6944,0.69439999993056,0.0012234142668925269,1.0,0.79369999992063,0.5683723414048643,344
475015,,,6333.0,0.3764,0.4945,0.903,0.9029999999097,0.0013030447813056501,1.0,0.37639999996236,0.5683703044563065,345
206039,,,6412.0,0.7826,0.942,0.7,0.69999999993,0.0002895655069568111,1.0,0.78259999992174,0.5682889565288697,346
457466,,,16500.0,0.5625,0.5625,0.8096,0.80959999991904,0.0002750872316089706,1.0,0.56249999994375,0.5681975087013439,347
452081,,,7719.0,0.82,0.7822,0.6773,0.67729999993227,0.006471789080484729,1.0,0.819999999918,0.5681071788863025,348
226860,,,,0.3924,0.0,0.8939,0.89389999991061,0.00028232636928289084,1.0,0.39239999996076,0.5680482326151263,349
491899,,,6332.0,0.443,0.4873,0.868,0.8679999999132,0.0007456311804137887,1.0,0.4429999999557,0.5679745630962514,350
364575,,,,0.5455,0.0,0.8167,0.81669999991833,0.00018821757952192724,1.0,0.54549999994545,0.5679088217361632,351
227298,,,9500.0,0.5423,0.652,0.8174,0.81739999991826,0.0012740882306099689,1.0,0.54229999994577,0.5678374088012901,352
247409,,,7504.0,0.8632,0.9316,0.6568,0.65679999993432,0.0004922613618265789,1.0,0.8631999999136799,0.5677292261144146,353
381699,,,6333.0,0.7556,0.6889,0.7105,0.71049999992895,0.0002750872316089706,1.0,0.75559999992444,0.567687508701395,354
450960,,,9500.0,0.3849,0.3954,0.8947,0.8946999999105301,0.0023599588816980107,1.0,0.38489999996151003,0.5676659958664269,355
481340,,,9823.0,0.3654,0.9808,0.9048,0.9047999999095201,0.00032576119532641253,1.0,0.36539999996346,0.5675325760977827,356
451167,,,7464.0,0.5882,0.5042,0.7924,0.7923999999207599,0.0012161751292186066,1.0,0.5881999999411799,0.5674216174911918,357
467094,,,6333.0,0.6865,0.7624,0.7431,0.74309999992569,0.0012016968538707661,1.0,0.68649999993135,0.5673901696636601,358
135559,,,6333.0,0.7246,0.6108,0.7241,0.72409999992759,0.00045606567345697754,1.0,0.72459999992754,0.5673256065456177,359
378886,,,6333.0,0.5347,0.4676,0.8182,0.81819999991818,0.0017591104547626277,1.0,0.53469999994653,0.5672859110237652,360
461342,,,7590.0,0.316,0.4848,0.9273,0.92729999990727,0.0009845227236531578,1.0,0.3159999999684,0.5671584522506594,361
191959,18450.0,18450.0,12000.0,0.6538,0.6731,0.8934,0.89339999991066,0.0004850222241526586,0.7301250639947345,0.65379999993462,0.5671210085974827,362
231688,,,,0.3438,0.0,0.9131,0.9130999999086901,0.00015202189115232583,1.0,0.34379999996562,0.5670152021674153,363
490531,,,9833.0,0.4364,0.2,0.8667,0.86669999991333,0.0003330003330003328,1.0,0.43639999995636003,0.567013300011602,364
237172,,,,0.5385,0.0,0.8154,0.81539999991846,0.00047054394880481805,1.0,0.5384999999461499,0.5669770543731876,365
494700,,,3350.0,0.6494,0.1818,0.76,0.759999999924,0.0002533698185872097,1.0,0.6493999999350599,0.5669653369601647,366
489159,,,5775.0,0.6151,0.5994,0.7765,0.77649999992235,0.0010569141003923606,1.0,0.61509999993849,0.5669156913883582,367
160199,,,,0.6418,0.0,0.7632,0.7631999999236799,0.0002968046446307314,1.0,0.64179999993582,0.5668496804427811,368
453756,,,9500.0,0.7134,0.7352,0.7268,0.72679999992732,0.0005284570501961803,1.0,0.71339999992866,0.5667528456833496,369
455798,,,6333.0,0.6127,0.6069,0.7765,0.77649999992235,0.0007311529050659481,1.0,0.61269999993873,0.5666431152688496,370
448123,,,,0.9043,0.1565,0.6301,0.63009999993699,0.0015129797738493381,1.0,0.90429999990957,0.56660129795574,371
240709,,,6333.0,0.7759,0.7241,0.6947,0.69469999993053,0.00032576119532641253,1.0,0.77589999992241,0.5665625760978797,372
430306,,,7389.0,0.4091,0.5455,0.8769,0.87689999991231,0.00039091343439169503,1.0,0.40909999995909,0.5663290913218102,373
495943,,,9773.0,0.7627,0.7966,0.7,0.69999999993,0.00010134792743488389,1.0,0.76269999992373,0.5662801347711165,374
