school_id,admission_rate_overall,admission_rate_by_ope_id,consumer_admission_rate,admission_score
407683,,,1.0,1.0
166805,,,1.0,1.0
162371,,,1.0,1.0
477039,,,1.0,1.0
413680,,,1.0,1.0
110635,0.1133,0.11327597906543,0.1133,0.88670000001133
207962,,,1.0,1.0
177685,,,1.0,1.0
193991,,,1.0,1.0
457448,,,1.0,1.0
159373,,,,1.0
247010,,,1.0,1.0
368629,,,1.0,1.0
221148,,,1.0,1.0
457916,,,1.0,1.0
373678,,,1.0,1.0
460987,,,1.0,1.0
441210,,,1.0,1.0
445911,,,1.0,1.0
418409,,,1.0,1.0
459213,,,1.0,1.0
434496,,,1.0,1.0
480347,,,1.0,1.0
457767,,,1.0,1.0
455381,,,1.0,1.0
470038,,,1.0,1.0
362700,,,1.0,1.0
128337,,,1.0,1.0
117557,,,1.0,1.0
459204,,,1.0,1.0
417123,,,1.0,1.0
104391,,,1.0,1.0
245962,,,1.0,1.0
174321,,,1.0,1.0
457378,,,1.0,1.0
414540,,,1.0,1.0
365505,,,1.0,1.0
375416,,,1.0,1.0
485236,,,1.0,1.0
142054,,,1.0,1.0
438504,,,1.0,1.0
445850,,,1.0,1.0
103893,,,1.0,1.0
153427,,,1.0,1.0
181880,,,1.0,1.0
459578,,,1.0,1.0
155353,,,1.0,1.0
180647,,,1.0,1.0
151962,,,1.0,1.0
476887,,,1.0,1.0
480471,,,1.0,1.0
185396,,,1.0,1.0
468909,,,1.0,1.0
200590,,,1.0,1.0
407735,,,1.0,1.0
154332,,,1.0,1.0
156310,,,1.0,1.0
102711,,,1.0,1.0
439570,,,1.0,1.0
455008,,,1.0,1.0
107220,,,1.0,1.0
481021,,,1.0,1.0
461704,,,1.0,1.0
454652,,,1.0,1.0
485485,,,1.0,1.0
383367,,,1.0,1.0
451459,,,1.0,1.0
476063,,,1.0,1.0
479424,,,1.0,1.0
461722,,,1.0,1.0
181941,,,1.0,1.0
486169,,,1.0,1.0
372073,,,1.0,1.0
375407,,,1.0,1.0
248925,,,1.0,1.0
491394,,,1.0,1.0
496539,,,1.0,1.0
483054,,,1.0,1.0
487436,,,1.0,1.0
483355,,,1.0,1.0
481906,,,1.0,1.0
446516,,,1.0,1.0
436650,,,1.0,1.0
376631,,,1.0,1.0
247047,,,1.0,1.0
480550,,,1.0,1.0
176062,,,1.0,1.0
244613,,,1.0,1.0
455080,,,1.0,1.0
488262,,,1.0,1.0
233356,,,,1.0
456214,,,1.0,1.0
183983,,,1.0,1.0
488110,,,1.0,1.0
233286,,,1.0,1.0
481003,,,1.0,1.0
371052,,,1.0,1.0
438179,,,1.0,1.0
475282,,,1.0,1.0
460978,,,1.0,1.0
457554,,,1.0,1.0
455895,,,1.0,1.0
213455,,,1.0,1.0
462008,,,1.0,1.0
418889,,,1.0,1.0
431716,,,1.0,1.0
373696,,,1.0,1.0
489812,,,1.0,1.0
216445,,,1.0,1.0
369446,,,1.0,1.0
451556,,,1.0,1.0
442134,,,1.0,1.0
163408,,,1.0,1.0
475556,,,1.0,1.0
451857,,,1.0,1.0
178077,,,1.0,1.0
451149,,,1.0,1.0
210748,,,1.0,1.0
383297,,,1.0,1.0
406033,,,1.0,1.0
476841,,,1.0,1.0
487065,,,1.0,1.0
481890,,,1.0,1.0
207342,,0.72916279933172,,1.0
491738,,,1.0,1.0
487311,,,1.0,1.0
448433,,,1.0,1.0
457776,,,1.0,1.0
105215,,,1.0,1.0
481313,,,1.0,1.0
430908,,,1.0,1.0
450720,,,1.0,1.0
468893,,,1.0,1.0
212391,,,1.0,1.0
482255,,,1.0,1.0
197531,,,1.0,1.0
182999,,,1.0,1.0
202888,,,1.0,1.0
260789,,,1.0,1.0
165556,,,1.0,1.0
369950,,,1.0,1.0
483337,,,1.0,1.0
384236,,,1.0,1.0
449977,,,1.0,1.0
475714,,,1.0,1.0
383464,,,1.0,1.0
150765,,,1.0,1.0
487010,,,,1.0
455460,,,1.0,1.0
492661,,,1.0,1.0
483513,,,1.0,1.0
449959,,,1.0,1.0
376242,,,1.0,1.0
487445,,,1.0,1.0
159531,,,1.0,1.0
455877,,,1.0,1.0
246035,,,1.0,1.0
407090,,,1.0,1.0
183804,,,,1.0
443234,,,1.0,1.0
444088,,,1.0,1.0
121859,,,1.0,1.0
480125,,,1.0,1.0
461494,,,1.0,1.0
454607,,,1.0,1.0
174190,,,1.0,1.0
491659,,,1.0,1.0
475200,,0.90523509452254,0.02,1.0
448220,,,1.0,1.0
485032,,,1.0,1.0
470047,,,1.0,1.0
430403,,,1.0,1.0
368832,,,1.0,1.0
467872,,,1.0,1.0
470393,,,1.0,1.0
428125,,,1.0,1.0
451228,,,1.0,1.0
493628,,,1.0,1.0
418357,,,1.0,1.0
152150,,,1.0,1.0
182892,,,1.0,1.0
444714,,,1.0,1.0
122694,,,1.0,1.0
493992,,,1.0,1.0
490896,,,1.0,1.0
408066,,,1.0,1.0
490160,,,1.0,1.0
483887,,,1.0,1.0
165750,,,1.0,1.0
138938,,,1.0,1.0
183202,,,1.0,1.0
458140,,,1.0,1.0
364548,,,1.0,1.0
106908,,,1.0,1.0
245980,,,1.0,1.0
492078,,,1.0,1.0
163028,,,1.0,1.0
484349,,,1.0,1.0
469629,,,1.0,1.0
372028,,,1.0,1.0
230205,,,1.0,1.0
491145,,,1.0,1.0
146755,,,,1.0
213589,,,1.0,1.0
111762,,,1.0,1.0
445540,,,1.0,1.0
442657,,,1.0,1.0
170611,,,1.0,1.0
478953,,,1.0,1.0
183248,,,1.0,1.0
496706,,,1.0,1.0
444325,,,1.0,1.0
458131,,,1.0,1.0
212045,,,1.0,1.0
436641,,,1.0,1.0
404718,,,1.0,1.0
204981,,,1.0,1.0
451097,,,1.0,1.0
127158,,,1.0,1.0
447892,,,1.0,1.0
442329,,,1.0,1.0
128179,,,1.0,1.0
430704,,,,1.0
135337,,,1.0,1.0
431141,,,1.0,1.0
445799,,,1.0,1.0
372356,,,1.0,1.0
445212,,,1.0,1.0
153782,,,1.0,1.0
454801,,,1.0,1.0
229425,,,1.0,1.0
111744,,,1.0,1.0
443377,,,1.0,1.0
106360,,,1.0,1.0
242112,,,1.0,1.0
262369,,,1.0,1.0
413893,,,1.0,1.0
437723,,,1.0,1.0
486406,,,1.0,1.0
220394,,,1.0,1.0
135179,,,1.0,1.0
492139,,,1.0,1.0
375230,,,1.0,1.0
483221,,0.05387067395264,1.0,1.0
442639,,,1.0,1.0
457581,,,1.0,1.0
442930,,,1.0,1.0
377722,,,1.0,1.0
240879,,,1.0,1.0
173744,,,1.0,1.0
442383,,,1.0,1.0
241517,,,1.0,1.0
411684,,,1.0,1.0
459958,,,1.0,1.0
374574,,,1.0,1.0
184092,,,1.0,1.0
120087,,,1.0,1.0
237996,,,1.0,1.0
442073,,,1.0,1.0
432117,,,1.0,1.0
480523,,,1.0,1.0
219921,,,1.0,1.0
461768,,,1.0,1.0
417831,,,1.0,1.0
445841,,,1.0,1.0
153597,,,1.0,1.0
444635,,,1.0,1.0
455275,,,1.0,1.0
371928,,,1.0,1.0
497435,,,1.0,1.0
451237,,,1.0,1.0
457387,,,1.0,1.0
495952,,,1.0,1.0
475486,,,1.0,1.0
449320,,,1.0,1.0
235547,,,,1.0
490869,,,1.0,1.0
486576,,,1.0,1.0
459329,,,1.0,1.0
455983,,,1.0,1.0
478591,,,1.0,1.0
490115,,,1.0,1.0
151607,,,1.0,1.0
366289,,,1.0,1.0
482246,,,1.0,1.0
216074,,,1.0,1.0
143376,,,1.0,1.0
231280,,,1.0,1.0
444556,,,1.0,1.0
382258,,,1.0,1.0
212230,,,1.0,1.0
190239,,,1.0,1.0
140003,,,1.0,1.0
444811,,,1.0,1.0
449816,,,1.0,1.0
462017,,,1.0,1.0
451495,,,1.0,1.0
419341,,,1.0,1.0
219994,,,1.0,1.0
213330,,,1.0,1.0
454874,,,1.0,1.0
433138,,,1.0,1.0
367112,,,1.0,1.0
404055,,,1.0,1.0
117238,,,1.0,1.0
364636,,,1.0,1.0
418001,,,1.0,1.0
106041,,,1.0,1.0
418320,,,1.0,1.0
494904,,,1.0,1.0
417442,,,1.0,1.0
236744,,,1.0,1.0
481456,,,1.0,1.0
492281,,,1.0,1.0
199078,,,1.0,1.0
160472,,,1.0,1.0
468246,,,1.0,1.0
450395,,,1.0,1.0
107789,,,1.0,1.0
486354,,,1.0,1.0
152798,,,0.02,1.0
135522,,,1.0,1.0
142489,,,1.0,1.0
213473,,,1.0,1.0
456852,,,1.0,1.0
167039,,,1.0,1.0
129482,,,1.0,1.0
104568,,,1.0,1.0
112288,,,1.0,1.0
455901,,,1.0,1.0
441229,,,1.0,1.0
497277,,1.0,1.0,1.0
406024,,,1.0,1.0
488448,,,1.0,1.0
482963,,,1.0,1.0
114761,,,1.0,1.0
461908,,,1.0,1.0
485166,,,1.0,1.0
221050,,,1.0,1.0
407489,,,1.0,1.0
223056,,,1.0,1.0
229416,,,1.0,1.0
476902,,,1.0,1.0
239877,,,1.0,1.0
204884,,,1.0,1.0
191311,,,1.0,1.0
129923,,,1.0,1.0
377458,,,1.0,1.0
432269,,,1.0,1.0
381255,,,1.0,1.0
418542,,,1.0,1.0
156134,,,1.0,1.0
461591,,,1.0,1.0
486798,,,1.0,1.0
440651,,,1.0,1.0
234924,,,1.0,1.0
126951,,,1.0,1.0
152628,,,1.0,1.0
486567,,,1.0,1.0
439792,,,1.0,1.0
449986,,,1.0,1.0
451477,,,1.0,1.0
106324,,,1.0,1.0
204769,,,1.0,1.0
366438,,,1.0,1.0
383330,,,1.0,1.0
459277,,,1.0,1.0
230676,,,1.0,1.0
476896,,,1.0,1.0
436614,,,1.0,1.0
494843,,,1.0,1.0
185721,,,1.0,1.0
103954,,,1.0,1.0
444486,,,1.0,1.0
440271,,,1.0,1.0
467906,,,1.0,1.0
443225,,,1.0,1.0
460996,,,1.0,1.0
118958,,,1.0,1.0
455929,,,1.0,1.0
134714,,,1.0,1.0
454999,,,1.0,1.0
491136,,,1.0,1.0
484127,,,1.0,1.0
480994,,,1.0,1.0
203438,,,1.0,1.0
112367,,,1.0,1.0
460543,,,1.0,1.0
420024,,,1.0,1.0
417600,,,1.0,1.0
407179,,,1.0,1.0
436429,,,1.0,1.0
495970,,,1.0,1.0
461272,,,1.0,1.0
430227,,,1.0,1.0
446561,0.1012,0.1012,0.1012,0.89880000001012
418773,,,1.0,1.0
154457,,,1.0,1.0
445744,,,1.0,1.0
493831,,,1.0,1.0
249238,,,1.0,1.0
213914,,,1.0,1.0
159027,,,1.0,1.0
397942,,,1.0,1.0
200110,,,1.0,1.0
459055,,,1.0,1.0
144573,,,1.0,1.0
216454,,,1.0,1.0
483346,,,1.0,1.0
129181,,,1.0,1.0
457253,,,1.0,1.0
364760,,,1.0,1.0
155159,,,1.0,1.0
481429,,,1.0,1.0
417886,,,1.0,1.0
363147,,,1.0,1.0
479974,,,1.0,1.0
459426,,,1.0,1.0
103741,,,1.0,1.0
223463,,,1.0,1.0
418302,,,1.0,1.0
490832,,,1.0,1.0
241377,,,1.0,1.0
497161,,,1.0,1.0
449968,,,1.0,1.0
160117,,,1.0,1.0
379782,,,1.0,1.0
112455,,,1.0,1.0
476489,,,1.0,1.0
408844,,,1.0,1.0
112181,,,1.0,1.0
224156,,,1.0,1.0
166407,,,0.02,1.0
132675,,,1.0,1.0
220765,,,1.0,1.0
369400,,,1.0,1.0
242121,,,1.0,1.0
183725,,,1.0,1.0
154466,,,1.0,1.0
454722,,,1.0,1.0
451334,,,1.0,1.0
444370,,,1.0,1.0
458830,,,1.0,1.0
175120,,,1.0,1.0
462053,,,1.0,1.0
480198,,0.72247706422018,1.0,1.0
444334,,,1.0,1.0
459347,,,1.0,1.0
203720,,,1.0,1.0
460534,,,1.0,1.0
409591,,,1.0,1.0
150853,,,1.0,1.0
482060,,,1.0,1.0
451316,,,1.0,1.0
156426,,,1.0,1.0
230065,,,1.0,1.0
204608,,,1.0,1.0
418348,,,1.0,1.0
421771,,,1.0,1.0
482176,,,1.0,1.0
363882,,,1.0,1.0
188289,,,1.0,1.0
489247,,,1.0,1.0
461421,,,1.0,1.0
491853,,,1.0,1.0
444893,,,1.0,1.0
381404,,,1.0,1.0
486983,,,1.0,1.0
461087,,,1.0,1.0
462345,,,1.0,1.0
149028,,,0.02,1.0
373784,,,1.0,1.0
439738,,,1.0,1.0
476799,,,1.0,1.0
439668,,,1.0,1.0
455187,,,1.0,1.0
107549,,,1.0,1.0
151661,,,1.0,1.0
111717,,,1.0,1.0
494597,,0.05387067395264,1.0,1.0
449995,,,1.0,1.0
461111,,,1.0,1.0
242972,,,1.0,1.0
221829,,,1.0,1.0
135407,,,1.0,1.0
182722,,,1.0,1.0
219143,,,1.0,1.0
487083,,,1.0,1.0
456490,,,1.0,1.0
458210,,,1.0,1.0
467863,,,1.0,1.0
432384,,,1.0,1.0
197018,,,1.0,1.0
430935,,,1.0,1.0
232919,,,1.0,1.0
161493,,,1.0,1.0
154174,,,,1.0
434432,,,1.0,1.0
498410,,,1.0,1.0
220321,,,1.0,1.0
130174,,,1.0,1.0
204778,,,1.0,1.0
442611,,,1.0,1.0
487676,,,1.0,1.0
488651,,,1.0,1.0
445230,,,1.0,1.0
212337,,,1.0,1.0
211334,,,1.0,1.0
383279,,,1.0,1.0
494588,,,1.0,1.0
451714,,,1.0,1.0
445203,,,1.0,1.0
422020,,,1.0,1.0
498386,,,1.0,1.0
413626,,,1.0,1.0
111708,,,1.0,1.0
451565,,,1.0,1.0
375568,,,1.0,1.0
445461,,,1.0,1.0
468255,,,1.0,1.0
184056,,,1.0,1.0
448770,,,1.0,1.0
383765,,,1.0,1.0
493655,,,1.0,1.0
377111,,,1.0,1.0
192165,,,1.0,1.0
439783,,,,1.0
443216,,,1.0,1.0
443748,,,1.0,1.0
491668,,,1.0,1.0
421610,,,1.0,1.0
491233,,,1.0,1.0
460817,,,1.0,1.0
235352,,,1.0,1.0
166498,,,1.0,1.0
486877,,1.0,1.0,1.0
216579,,,1.0,1.0
366623,,,1.0,1.0
177977,,,1.0,1.0
248527,,,1.0,1.0
189282,,,,1.0
375683,,,1.0,1.0
206279,,,1.0,1.0
475565,,,1.0,1.0
459301,,,1.0,1.0
495305,,,1.0,1.0
368364,,,1.0,1.0
490425,,,1.0,1.0
374592,,,1.0,1.0
460756,,,1.0,1.0
460862,,,1.0,1.0
484057,,,1.0,1.0
221616,,,1.0,1.0
448895,,,1.0,1.0
447777,,,1.0,1.0
245838,,,,1.0
136826,,,1.0,1.0
448071,,,1.0,1.0
492953,,,1.0,1.0
459514,,,1.0,1.0
444565,,,1.0,1.0
153764,,,1.0,1.0
218159,,,1.0,1.0
167677,,,,1.0
467368,,,1.0,1.0
205559,,0.51790174854288,1.0,1.0
246460,,,1.0,1.0
475653,,,1.0,1.0
157614,,,1.0,1.0
412173,,,1.0,1.0
186593,,,1.0,1.0
138822,,,1.0,1.0
483328,,,1.0,1.0
457411,,,1.0,1.0
242130,,,1.0,1.0
100812,,,,1.0
419484,,,1.0,1.0
187505,,,1.0,1.0
161208,,,1.0,1.0
407568,,,1.0,1.0
420130,,,1.0,1.0
462071,,,1.0,1.0
474915,,,1.0,1.0
176798,,,1.0,1.0
444307,,,1.0,1.0
418205,,,1.0,1.0
169761,,,1.0,1.0
495280,,,1.0,1.0
451866,,,1.0,1.0
229656,,,1.0,1.0
459824,,,,1.0
231004,,,1.0,1.0
482200,,,1.0,1.0
377449,,,1.0,1.0
495147,,,1.0,1.0
485014,,,1.0,1.0
220118,,,1.0,1.0
476984,,,1.0,1.0
485342,,,1.0,1.0
489830,,,1.0,1.0
481155,,,1.0,1.0
430564,,,1.0,1.0
241146,,,1.0,1.0
107293,,,1.0,1.0
494001,,,1.0,1.0
494357,,,1.0,1.0
400558,,,0.02,1.0
436599,,,1.0,1.0
369419,,,1.0,1.0
405012,,,1.0,1.0
490975,,,1.0,1.0
195067,,,1.0,1.0
137245,,,1.0,1.0
417062,,,1.0,1.0
109934,,,1.0,1.0
156471,,,1.0,1.0
235583,,,1.0,1.0
417008,,,1.0,1.0
122685,,,1.0,1.0
155636,,0.65470352206865,,1.0
199120,0.1711,0.17108322535986,0.1711,0.8289000000171101
237987,,,1.0,1.0
209205,,,1.0,1.0
212434,,,1.0,1.0
427982,,,1.0,1.0
157650,,,1.0,1.0
458007,,,1.0,1.0
457989,,,1.0,1.0
121275,,,1.0,1.0
482990,,1.0,1.0,1.0
129534,,,1.0,1.0
481739,,,1.0,1.0
446552,,,1.0,1.0
492449,,,1.0,1.0
480028,,,1.0,1.0
367431,,,1.0,1.0
418658,,,1.0,1.0
137591,,,1.0,1.0
241386,,,1.0,1.0
476540,,,1.0,1.0
476717,,,1.0,1.0
215381,,,1.0,1.0
488147,,,1.0,1.0
212276,,,1.0,1.0
408163,,,1.0,1.0
417105,,,1.0,1.0
156967,,,1.0,1.0
212267,,,1.0,1.0
184506,,,1.0,1.0
458681,,,1.0,1.0
170976,0.1769,0.17693886509508,0.1769,0.82310000001769
447148,,,1.0,1.0
249609,,,1.0,1.0
495138,,,1.0,1.0
456481,,,1.0,1.0
376677,,,1.0,1.0
201131,,,1.0,1.0
110653,0.2115,0.21152603803978,0.2115,0.78850000002115
450641,,,1.0,1.0
438221,,,1.0,1.0
441876,,,1.0,1.0
458043,,,1.0,1.0
487898,,,1.0,1.0
476629,,,1.0,1.0
488934,,,1.0,1.0
456205,,,1.0,1.0
233666,,,1.0,1.0
155618,,,1.0,1.0
221625,,,1.0,1.0
235307,,,1.0,1.0
460677,,,1.0,1.0
459019,,,1.0,1.0
449904,,,1.0,1.0
164155,0.1075,0.10752688172043,0.1075,0.89250000001075
104443,,,1.0,1.0
481465,,,1.0,1.0
494719,,,1.0,1.0
458274,,,1.0,1.0
418171,,,1.0,1.0
208433,,,1.0,1.0
172608,,,,1.0
156754,,,1.0,1.0
457402,,,1.0,1.0
440059,,,1.0,1.0
380438,,,1.0,1.0
219189,,,1.0,1.0
226903,,,1.0,1.0
487481,,,1.0,1.0
461999,,,1.0,1.0
147642,,,1.0,1.0
155052,,,1.0,1.0
213534,,,1.0,1.0
455336,,,1.0,1.0
458441,,,1.0,1.0
488749,,,1.0,1.0
423397,,,1.0,1.0
486372,,,1.0,1.0
245281,,,1.0,1.0
218195,,,1.0,1.0
372921,,,1.0,1.0
178527,,,1.0,1.0
192688,,,1.0,1.0
451583,,,1.0,1.0
232724,,,,1.0
185767,,,1.0,1.0
488217,,,1.0,1.0
114947,,,1.0,1.0
169284,,,1.0,1.0
203739,,,1.0,1.0
381282,,,1.0,1.0
439491,,,1.0,1.0
366191,,,1.0,1.0
143297,,,,1.0
443137,,,1.0,1.0
495411,,,1.0,1.0
454865,,,1.0,1.0
431187,,,1.0,1.0
245892,,,,1.0
441168,,,1.0,1.0
437778,,,1.0,1.0
488013,,,1.0,1.0
214582,,,1.0,1.0
491181,,,1.0,1.0
454555,,,1.0,1.0
143464,,,1.0,1.0
136659,,,1.0,1.0
419226,,,1.0,1.0
111799,,,1.0,1.0
493691,,,1.0,1.0
119951,,,1.0,1.0
490878,,,1.0,1.0
152309,,,1.0,1.0
447962,,,1.0,1.0
134130,0.2335,0.24287576547626,0.2335,0.76650000002335
490692,,,1.0,1.0
375373,,,1.0,1.0
481058,,,1.0,1.0
475422,,,0.02,1.0
439473,,,1.0,1.0
366535,,,1.0,1.0
423412,,,1.0,1.0
487302,,,1.0,1.0
160524,,,1.0,1.0
158787,,,1.0,1.0
456579,,,1.0,1.0
240736,,,1.0,1.0
458867,,,1.0,1.0
110680,0.2371,0.23707096961058,0.2371,0.7629000000237101
220491,,,1.0,1.0
459231,,,1.0,1.0
497684,,,1.0,1.0
200527,,,1.0,1.0
108977,,,1.0,1.0
476708,,,1.0,1.0
487490,,,1.0,1.0
197601,,,1.0,1.0
116350,,,1.0,1.0
205142,,,1.0,1.0
485494,,,1.0,1.0
239910,,,1.0,1.0
200873,,,1.0,1.0
118143,,,1.0,1.0
406486,,,1.0,1.0
460835,,,1.0,1.0
224013,,,1.0,1.0
457077,,,1.0,1.0
241739,,,1.0,1.0
373085,,,1.0,1.0
456029,,,1.0,1.0
449490,,,1.0,1.0
158088,,,1.0,1.0
101471,,,1.0,1.0
216436,,,1.0,1.0
123493,,,1.0,1.0
456135,,,1.0,1.0
375984,,,1.0,1.0
138488,,,1.0,1.0
224828,,,1.0,1.0
243601,,,1.0,1.0
388520,,,1.0,1.0
237303,,,1.0,1.0
242149,,,1.0,1.0
385503,,,1.0,1.0
460826,,,1.0,1.0
475060,,,1.0,1.0
235422,,,1.0,1.0
377759,,,1.0,1.0
457314,,,1.0,1.0
443696,,,1.0,1.0
458803,,,1.0,1.0
483878,,,1.0,1.0
488004,,,,1.0
211893,0.0966,0.09661835748792,0.0966,0.90340000000966
451413,0.2837,0.28365384615384,0.2837,0.71630000002837
457332,,,1.0,1.0
128151,,,1.0,1.0
494436,,,1.0,1.0
210438,,,,1.0
186274,,,1.0,1.0
485953,,,1.0,1.0
233329,,,1.0,1.0
243346,,,1.0,1.0
439020,,,,1.0
226879,,,1.0,1.0
157678,,,1.0,1.0
155830,,,1.0,1.0
475024,,,1.0,1.0
482981,,,1.0,1.0
486239,,,1.0,1.0
450067,,,1.0,1.0
232016,,,1.0,1.0
447935,,,1.0,1.0
460020,,,1.0,1.0
434061,,,1.0,1.0
480019,,,1.0,1.0
221333,,,1.0,1.0
491783,,,1.0,1.0
241216,,,1.0,1.0
184959,,,1.0,1.0
143482,,,1.0,1.0
417840,,,1.0,1.0
459198,,,1.0,1.0
159328,,,1.0,1.0
121433,,,1.0,1.0
486390,,,1.0,1.0
220640,,,1.0,1.0
155593,,,1.0,1.0
448248,,,1.0,1.0
227748,,,1.0,1.0
450605,,,1.0,1.0
201034,,,1.0,1.0
224679,,,1.0,1.0
461175,,,1.0,1.0
164845,,,1.0,1.0
437608,,,1.0,1.0
446525,,,1.0,1.0
139755,0.1713,0.17134953566488,0.1713,0.82870000001713
452948,,,1.0,1.0
443331,,,1.0,1.0
237321,,,1.0,1.0
483957,,,1.0,1.0
459286,,,1.0,1.0
204334,,,1.0,1.0
206172,,,1.0,1.0
461388,,,1.0,1.0
148955,,,0.02,1.0
177816,,,,1.0
454926,,,1.0,1.0
491905,,,1.0,1.0
405854,,,1.0,1.0
141006,,,1.0,1.0
137801,,,1.0,1.0
230010,,,1.0,1.0
219505,,,1.0,1.0
241304,,,1.0,1.0
138187,,,1.0,1.0
487807,,,1.0,1.0
486053,,0.05387067395264,1.0,1.0
449676,,,1.0,1.0
485397,,,1.0,1.0
260992,,,1.0,1.0
460385,0.1282,0.12820512820512,0.1282,0.87180000001282
498322,,,1.0,1.0
240198,,,1.0,1.0
443641,,,1.0,1.0
134291,,,1.0,1.0
144795,,,1.0,1.0
382957,,,1.0,1.0
137865,,,1.0,1.0
437769,,,1.0,1.0
161800,,,1.0,1.0
134097,0.2504,0.25038418194857,0.2504,0.74960000002504
101277,,,1.0,1.0
153746,,,1.0,1.0
446242,,,1.0,1.0
484190,,,1.0,1.0
441025,,,1.0,1.0
421717,,,1.0,1.0
215415,,,1.0,1.0
412599,,,1.0,1.0
456454,,,1.0,1.0
135717,,,1.0,1.0
448859,,,1.0,1.0
138682,,,1.0,1.0
455628,,,1.0,1.0
491774,,,1.0,1.0
199263,,,1.0,1.0
157669,,,1.0,1.0
230214,,,1.0,1.0
177588,,,1.0,1.0
145433,,,1.0,1.0
107831,,,1.0,1.0
134024,,,1.0,1.0
446224,,,,1.0
377485,,,1.0,1.0
474924,,,1.0,1.0
368540,,,1.0,1.0
172866,,,1.0,1.0
447421,,,1.0,1.0
488679,,0.86720729853015,1.0,1.0
455479,,,1.0,1.0
243823,,,1.0,1.0
481678,,,1.0,1.0
117672,,,1.0,1.0
443049,,,1.0,1.0
189811,,,1.0,1.0
445249,,,1.0,1.0
138479,,,1.0,1.0
481748,,,1.0,1.0
486691,,,1.0,1.0
486859,,,1.0,1.0
148876,,,1.0,1.0
440101,,,1.0,1.0
197036,0.1195,0.11951588502269,0.1195,0.8805000000119501
204714,,,1.0,1.0
123642,,,1.0,1.0
161484,,,1.0,1.0
489140,,,1.0,1.0
484084,,,1.0,1.0
137087,,,1.0,1.0
456588,,,1.0,1.0
485272,,,1.0,1.0
489131,,,1.0,1.0
104090,,,1.0,1.0
456153,,,1.0,1.0
106625,,,1.0,1.0
493132,,,1.0,1.0
365480,,,1.0,1.0
381325,,,1.0,1.0
420538,,,1.0,1.0
246895,,,1.0,1.0
461245,,,1.0,1.0
172918,,,1.0,1.0
478582,,,1.0,1.0
243841,,,1.0,1.0
452124,,,1.0,1.0
428259,,0.65470352206865,,1.0
207102,,,1.0,1.0
160995,,,1.0,1.0
363165,,,1.0,1.0
366465,,,1.0,1.0
106999,,,1.0,1.0
459064,,,1.0,1.0
240790,,,1.0,1.0
224758,,,1.0,1.0
176354,,,1.0,1.0
224660,,,1.0,1.0
475662,,,1.0,1.0
209083,,,1.0,1.0
486381,,,1.0,1.0
217040,,1.0,0.02,1.0
487162,,,1.0,1.0
262341,,,1.0,1.0
450614,,,1.0,1.0
427991,,,1.0,1.0
183275,,,1.0,1.0
138372,,,1.0,1.0
417734,0.2581,0.25806451612903,0.2581,0.74190000002581
152275,,,1.0,1.0
222105,,,1.0,1.0
147396,,,1.0,1.0
484075,,,1.0,1.0
407708,,,1.0,1.0
107600,,,1.0,1.0
451343,,,1.0,1.0
230366,,,1.0,1.0
220279,,,1.0,1.0
250285,,,1.0,1.0
237109,,,1.0,1.0
189477,,,1.0,1.0
460482,,,1.0,1.0
491260,,,1.0,1.0
363916,,,1.0,1.0
128780,,,1.0,1.0
441496,,,1.0,1.0
239008,,,1.0,1.0
476850,,,1.0,1.0
458229,,,1.0,1.0
106494,,,1.0,1.0
239442,,,1.0,1.0
484844,0.01,0.05387067395264,0.01,0.990000000001
234076,0.1866,0.18660409221222,0.1866,0.81340000001866
458821,,,1.0,1.0
420431,,,1.0,1.0
137315,,,1.0,1.0
444282,,,1.0,1.0
419244,,,1.0,1.0
187897,,,1.0,1.0
144175,,,1.0,1.0
247065,,,1.0,1.0
183789,,,1.0,1.0
101994,,,1.0,1.0
376695,,,1.0,1.0
160481,,,1.0,1.0
234696,,,1.0,1.0
184816,,,1.0,1.0
487597,,,1.0,1.0
135267,,,1.0,1.0
203289,,,1.0,1.0
128328,0.1623,0.16233688495151,0.1623,0.83770000001623
168032,,,1.0,1.0
142276,,,1.0,1.0
457527,,,1.0,1.0
102313,,,1.0,1.0
367875,,,1.0,1.0
195784,,,1.0,1.0
180160,,,1.0,1.0
450058,,,1.0,1.0
115861,,,1.0,1.0
383020,,,,1.0
475033,,,,1.0
199023,,,1.0,1.0
116846,,,,1.0
115773,,,1.0,1.0
490285,,,1.0,1.0
481322,,,1.0,1.0
135735,,,1.0,1.0
418968,,,1.0,1.0
490744,,,1.0,1.0
138655,,,1.0,1.0
234119,,,1.0,1.0
178891,,,1.0,1.0
493071,,,1.0,1.0
451158,,,1.0,1.0
420325,0.3182,0.31818181818181,0.3182,0.6818000000318201
129002,,,1.0,1.0
145707,,,1.0,1.0
457697,,,1.0,1.0
131061,,,1.0,1.0
427973,,,1.0,1.0
160010,,,1.0,1.0
239488,,,1.0,1.0
110705,0.2585,0.25846209288706,0.2585,0.74150000002585
205887,,,1.0,1.0
450571,,,1.0,1.0
181765,,0.78640980002094,1.0,1.0
443146,,,1.0,1.0
118994,,,1.0,1.0
129154,,,1.0,1.0
172495,,,1.0,1.0
136303,,,1.0,1.0
171012,,,1.0,1.0
165884,,,1.0,1.0
454795,,,1.0,1.0
158778,,,1.0,1.0
143613,,,1.0,1.0
226204,,,1.0,1.0
238722,,,1.0,1.0
457642,,,1.0,1.0
